eo_code,valid_from,operation_start_date
100000091053,11/26/2021,9/1/2019
100000091051,11/26/2021,9/1/2019
100000091052,11/26/2021,9/1/2019
100000085069,9/30/2019,9/30/2019
100000085001,1/1/2018,9/30/2019
100000095127,9/30/2019,9/30/2019
100000084269,10/1/2019,10/1/2019
100000084270,10/1/2019,10/1/2019
100000084271,10/1/2019,10/3/2019
100000084272,10/1/2019,10/2/2019
100000084273,10/1/2019,10/1/2019
100000085148,12/31/2019,12/31/2019
100000085106,12/31/2019,12/31/2019
100000085107,12/31/2019,12/31/2019
100000085108,12/31/2019,12/31/2019
100000085109,12/31/2019,12/31/2019
100000085110,12/31/2019,12/31/2019
100000085111,12/31/2019,12/31/2019
100000085112,1/1/2020,12/25/2020
100000085113,1/1/2020,12/25/2020
100000085114,1/1/2017,1/1/2017
100000085115,1/1/2017,1/1/2017
100000085116,1/1/2017,1/1/2017
100000085117,1/1/2017,1/1/2017
100000084865,10/18/2019,10/18/2019
100000089488,11/26/2021,10/26/2019
100000089487,11/26/2021,1/1/2020
100000089486,11/26/2021,1/1/2020
100000092514,10/31/2019,10/31/2019
100000089620,10/31/2019,10/31/2019
100000089621,10/31/2019,10/31/2019
100000089622,10/31/2019,10/31/2019
100000089623,10/31/2019,10/31/2019
100000089618,10/31/2019,10/31/2019
100000089619,10/31/2019,10/31/2019
100000086496,10/31/2019,10/31/2019
100000086497,10/31/2019,10/31/2019
100000086498,10/31/2019,10/31/2019
100000086499,10/31/2019,10/31/2019
100000088440,10/31/2019,10/31/2019
100000088582,10/31/2019,10/1/2019
100000088583,10/31/2019,10/31/2019
100000089617,6/1/2018,10/1/2018
100000089547,1/1/2018,10/1/2018
100000089545,1/1/2018,10/1/2018
100000089543,1/1/2018,10/1/2018
100000089541,1/1/2018,10/1/2018
100000089538,1/1/2018,10/1/2018
100000089537,1/1/2018,10/1/2018
100000089536,1/1/2018,10/1/2018
100000089624,10/1/2017,1/1/2018
100000084699,11/26/2021,1/1/2014
100000084701,11/26/2021,1/1/2014
100000084706,11/26/2021,1/1/2014
100000084707,11/26/2021,1/1/2014
100000089539,1/1/2018,10/1/2018
100000089540,1/1/2018,10/1/2018
100000089542,1/1/2018,10/1/2018
100000089544,1/1/2018,10/1/2018
100000089546,1/1/2018,10/1/2018
100000089548,6/1/2018,10/1/2018
100000089549,6/1/2018,10/1/2018
100000089550,6/1/2018,10/1/2018
100000089551,6/1/2018,10/1/2018
100000089552,6/1/2018,10/1/2018
100000089553,6/1/2018,10/1/2018
100000089554,6/1/2018,10/1/2018
100000089555,6/1/2018,10/1/2018
100000089556,6/1/2018,10/1/2018
100000089557,6/1/2018,10/1/2018
100000089558,6/1/2018,10/1/2018
100000089559,6/1/2018,10/1/2018
100000089560,6/1/2018,10/1/2018
100000089561,6/1/2018,10/1/2018
100000089562,6/1/2018,10/1/2018
100000089563,6/1/2018,10/1/2018
100000089564,6/1/2018,10/1/2018
100000090291,6/1/2018,10/1/2018
100000092533,1/1/2018,1/1/2018
100000092534,1/1/2018,1/1/2018
100000092535,1/1/2018,1/1/2018
100000092536,1/1/2018,1/1/2018
100000092537,1/1/2018,1/1/2018
100000092538,1/1/2018,1/1/2018
100000092539,1/1/2018,1/1/2018
100000092540,1/1/2018,1/1/2018
100000092541,1/1/2018,1/1/2018
100000092542,1/1/2018,1/1/2018
100000092543,1/1/2018,1/1/2018
100000092544,1/1/2018,1/1/2018
100000092608,1/1/2018,10/1/2018
100000092609,1/1/2018,10/1/2018
100000084950,10/31/2019,10/31/2019
100000091047,11/26/2021,10/31/2019
100000091046,11/26/2021,10/31/2019
100000091054,11/26/2021,9/1/2019
100000091045,11/26/2021,10/31/2019
100000091056,11/26/2021,10/31/2019
100000091057,10/1/2019,10/31/2019
100000073856,4/12/2021,9/1/2019
100000073857,4/12/2021,9/1/2019
100000073858,4/12/2021,9/1/2019
100000073859,4/12/2021,9/1/2019
100000084484,11/26/2021,11/21/2019
100000092524,11/20/2019,11/20/2019
100000074290,4/21/2021,9/1/2019
100000074291,4/21/2021,9/1/2019
100000074292,4/21/2021,9/1/2019
100000074293,4/21/2021,9/1/2019
100000092520,11/21/2019,11/21/2019
100000000013,12/31/1899,9/1/2019
100000074137,4/19/2021,9/1/2019
100000074060,4/19/2021,9/1/2019
100000090274,2/12/2022,11/30/2019
100000092973,7/6/2017,7/6/2017
100000083513,1/1/2019,11/30/2019
100000090279,2/12/2022,11/26/2019
100000088341,11/26/2021,11/19/2019
100000074078,4/17/2021,9/1/2019
100000074080,4/17/2021,9/1/2019
100000088545,11/30/2019,11/30/2019
100000088546,11/30/2019,11/30/2019
100000088547,11/30/2019,11/30/2019
100000088548,11/30/2019,11/30/2019
100000088549,11/30/2019,11/30/2019
100000088550,11/30/2019,11/30/2019
100000088551,11/30/2019,11/30/2019
100000088552,11/30/2019,11/30/2019
100000088553,11/30/2019,11/30/2019
100000088554,11/30/2019,11/30/2019
100000091747,10/16/2013,11/30/2019
100000073872,4/12/2021,9/1/2019
100000074077,4/21/2021,9/1/2019
100000074059,4/17/2021,9/1/2019
100000000012,12/31/1899,9/1/2019
100000074076,4/17/2021,9/1/2019
100000073865,4/12/2021,9/1/2019
100000073864,4/12/2021,9/1/2019
100000074040,4/16/2021,9/1/2019
100000092519,11/30/2019,11/30/2019
100000073860,4/12/2021,9/1/2019
100000073861,4/12/2021,9/1/2019
100000073862,4/12/2021,9/1/2019
100000073863,4/12/2021,9/1/2019
100000074062,4/19/2021,9/1/2019
100000074187,5/4/2021,9/1/2019
100000074188,5/4/2021,9/1/2019
100000084132,12/1/2015,11/29/2019
100000092664,10/1/2015,12/1/2015
100000094580,12/1/2015,12/1/2015
100000087319,5/27/2018,5/27/2018
100000085514,1/1/2016,1/1/2018
100000091240,11/26/2021,1/1/2015
100000083534,11/30/2021,12/10/2019
100000085415,1/1/2014,1/1/2018
100000085434,1/1/2014,1/1/2018
100000085421,1/1/2014,1/1/2018
100000085472,1/1/2018,1/1/2018
100000085502,1/1/2017,1/1/2018
100000086584,12/31/2019,12/31/2019
100000086237,1/1/2017,12/20/2019
100000086238,1/1/2017,12/20/2019
100000086239,1/1/2018,12/20/2019
100000086240,1/1/2017,12/20/2019
100000086241,1/1/2018,12/20/2019
100000086242,1/1/2018,12/20/2019
100000086243,11/26/2021,12/20/2019
100000086244,11/26/2021,12/20/2019
100000086245,1/1/2018,12/20/2019
100000086246,1/1/2018,12/20/2019
100000086247,1/1/2018,12/20/2019
100000086248,1/1/2018,12/20/2019
100000086249,1/1/2018,12/20/2019
100000086250,11/26/2021,12/20/2019
100000086251,1/1/2018,12/20/2019
100000086252,1/1/2017,12/20/2019
100000086253,11/26/2021,12/20/2019
100000086254,11/26/2021,12/20/2019
100000086255,11/26/2021,12/20/2019
100000086256,11/26/2021,12/20/2019
100000086257,11/26/2021,12/20/2019
100000086258,1/1/2017,12/20/2019
100000086259,1/1/2017,12/20/2019
100000086260,1/1/2017,12/20/2019
100000086261,11/26/2021,12/20/2019
100000086262,11/26/2021,12/20/2019
100000086263,1/1/2018,12/20/2019
100000086264,1/1/2017,12/20/2019
100000086265,11/26/2021,12/20/2019
100000086266,11/26/2021,12/20/2019
100000086267,11/26/2021,12/20/2019
100000086268,11/26/2021,12/20/2019
100000086269,11/26/2021,12/20/2019
100000086270,11/26/2021,12/20/2019
100000086271,11/26/2021,12/20/2019
100000086272,11/26/2021,12/20/2019
100000086273,11/26/2021,12/20/2019
100000086480,11/26/2021,12/20/2019
100000086368,11/26/2021,12/20/2019
100000086369,12/20/2019,12/20/2019
100000086370,12/20/2019,12/20/2019
100000086371,12/20/2019,12/20/2019
100000086372,12/20/2019,12/20/2019
100000086373,11/26/2021,12/20/2019
100000086374,11/26/2021,12/20/2019
100000086375,11/26/2021,12/20/2019
100000086376,12/20/2019,12/20/2019
100000086377,12/20/2019,12/20/2019
100000086378,11/26/2021,12/20/2019
100000086379,11/26/2021,12/20/2019
100000086380,11/26/2021,12/20/2019
100000088312,12/20/2019,12/20/2019
100000088313,12/20/2019,12/20/2019
100000088314,11/26/2021,12/20/2019
100000088315,11/26/2021,12/20/2019
100000088316,11/26/2021,12/20/2019
100000088317,11/26/2021,12/20/2019
100000088318,12/20/2019,12/20/2019
100000088319,12/20/2019,12/20/2019
100000088320,11/26/2021,12/20/2019
100000088321,11/26/2021,12/20/2019
100000088322,12/20/2019,12/20/2019
100000088323,12/20/2019,12/20/2019
100000091368,11/26/2021,12/20/2019
100000091369,11/26/2021,12/20/2019
100000091370,11/26/2021,12/20/2019
100000091371,11/26/2021,12/20/2019
100000091372,11/26/2021,12/20/2019
100000091478,11/26/2021,12/20/2019
100000091479,11/26/2021,12/20/2019
100000091480,11/26/2021,12/20/2019
100000091481,11/26/2021,12/20/2019
100000091482,11/26/2021,12/20/2019
100000091483,11/26/2021,12/20/2019
100000091484,11/26/2021,12/20/2019
100000091485,11/26/2021,12/20/2019
100000091486,11/26/2021,12/20/2019
100000091487,11/26/2021,12/20/2019
100000093382,12/1/2019,12/20/2019
100000093383,12/1/2019,12/20/2019
100000093384,12/1/2019,12/20/2019
100000093385,12/1/2019,12/20/2019
100000093386,12/20/2019,12/20/2019
100000093387,11/26/2021,12/20/2019
100000093388,12/1/2019,12/20/2019
100000093389,12/1/2019,12/20/2019
100000094091,11/26/2021,12/20/2019
100000094093,11/26/2021,12/20/2019
100000094121,12/20/2019,12/20/2019
100000094122,12/20/2019,12/20/2019
100000094123,12/20/2019,12/20/2019
100000094124,12/20/2019,12/20/2019
100000094125,12/20/2019,12/20/2019
100000094221,12/20/2019,12/20/2019
100000094222,12/20/2019,12/20/2019
100000094223,12/20/2019,12/20/2019
100000094224,12/20/2019,12/20/2019
100000094225,12/20/2019,12/20/2019
100000094613,11/26/2021,12/20/2019
100000094614,11/26/2021,12/20/2019
100000086343,12/30/2019,12/30/2019
100000086344,12/30/2019,12/30/2019
100000086345,12/30/2019,12/30/2019
100000086346,12/30/2019,12/30/2019
100000086347,12/30/2019,12/30/2019
100000086348,12/30/2019,12/30/2019
100000086349,12/30/2019,12/30/2019
100000086350,12/30/2019,12/30/2019
100000086352,12/30/2019,12/30/2019
100000086355,12/30/2019,12/30/2019
100000086356,12/30/2019,12/30/2019
100000086357,12/30/2019,12/30/2019
100000086358,12/30/2019,12/30/2019
100000086359,12/30/2019,12/30/2019
100000086360,12/30/2019,12/30/2019
100000086361,12/30/2019,12/30/2019
100000086362,12/30/2019,12/30/2019
100000086363,12/30/2019,12/30/2019
100000086364,12/30/2019,12/30/2019
100000086365,12/30/2019,12/30/2019
100000086366,12/1/2019,12/30/2019
100000086367,1/1/2019,12/30/2019
100000086381,12/30/2019,12/30/2019
100000086382,12/30/2019,12/30/2019
100000086383,12/30/2019,12/30/2019
100000086384,12/30/2019,12/30/2019
100000086385,12/30/2019,12/30/2019
100000086386,12/30/2019,12/30/2019
100000086387,12/30/2019,12/30/2019
100000086388,12/1/2019,12/30/2019
100000086389,1/1/2019,12/30/2019
100000086390,1/1/2019,12/30/2019
100000088311,12/30/2019,12/30/2019
100000088324,12/30/2019,12/30/2019
100000091236,12/30/2019,12/30/2019
100000091237,12/30/2019,12/30/2019
100000091373,12/30/2019,12/30/2019
100000091374,12/30/2019,12/30/2019
100000091375,12/30/2019,12/30/2019
100000091376,12/30/2019,12/30/2019
100000091377,12/30/2019,12/30/2019
100000091378,12/30/2019,12/30/2019
100000091379,12/30/2019,12/30/2019
100000091380,12/30/2019,12/30/2019
100000091381,12/30/2019,12/30/2019
100000091382,12/30/2019,12/30/2019
100000091383,12/30/2019,12/30/2019
100000091384,12/30/2019,12/30/2019
100000091385,12/30/2019,12/30/2019
100000091386,12/30/2019,12/30/2019
100000091387,12/30/2019,12/30/2019
100000091388,12/30/2019,12/30/2019
100000091389,12/30/2019,12/30/2019
100000091390,12/30/2019,12/30/2019
100000091391,12/30/2019,12/30/2019
100000091392,12/30/2019,12/30/2019
100000091393,12/30/2019,12/30/2019
100000091394,12/30/2019,12/30/2019
100000091395,12/30/2019,12/30/2019
100000091396,12/30/2019,12/30/2019
100000091397,12/30/2019,12/30/2019
100000091398,12/30/2019,12/30/2019
100000091399,12/30/2019,12/30/2019
100000091400,12/30/2019,12/30/2019
100000091401,12/30/2019,12/30/2019
100000091402,12/30/2019,12/30/2019
100000091403,12/30/2019,12/30/2019
100000091404,12/30/2019,12/30/2019
100000091405,12/30/2019,12/30/2019
100000091406,12/30/2019,12/30/2019
100000091407,12/30/2019,12/30/2019
100000091408,12/30/2019,12/30/2019
100000091409,12/30/2019,12/30/2019
100000091410,12/30/2019,12/30/2019
100000091411,12/30/2019,12/30/2019
100000091412,12/30/2019,12/30/2019
100000091413,12/30/2019,12/30/2019
100000091414,12/30/2019,12/30/2019
100000091415,12/30/2019,12/30/2019
100000091416,12/30/2019,12/30/2019
100000091417,12/30/2019,12/30/2019
100000091418,12/30/2019,12/30/2019
100000091419,12/30/2019,12/30/2019
100000091420,12/30/2019,12/30/2019
100000091421,12/30/2019,12/30/2019
100000091422,12/30/2019,12/30/2019
100000091423,12/30/2019,12/30/2019
100000091424,12/30/2019,12/30/2019
100000091425,12/30/2019,12/30/2019
100000091426,12/30/2019,12/30/2019
100000091427,12/30/2019,12/30/2019
100000091428,12/30/2019,12/30/2019
100000091429,12/30/2019,12/30/2019
100000091430,12/30/2019,12/30/2019
100000091431,12/30/2019,12/30/2019
100000091432,12/30/2019,12/30/2019
100000091433,12/30/2019,12/30/2019
100000091434,12/30/2019,12/30/2019
100000091435,12/30/2019,12/30/2019
100000091436,12/30/2019,12/30/2019
100000091437,12/30/2019,12/30/2019
100000091438,12/30/2019,12/30/2019
100000091488,12/30/2019,12/30/2019
100000091489,12/30/2019,12/30/2019
100000091490,12/30/2019,12/30/2019
100000091491,12/30/2019,12/30/2019
100000091492,12/30/2019,12/30/2019
100000091493,12/30/2019,12/30/2019
100000091494,12/30/2019,12/30/2019
100000091495,12/30/2019,12/30/2019
100000091496,12/30/2019,12/30/2019
100000091497,12/30/2019,12/30/2019
100000091498,12/30/2019,12/30/2019
100000091499,12/30/2019,12/30/2019
100000091500,12/30/2019,12/30/2019
100000091501,12/30/2019,12/30/2019
100000091502,12/30/2019,12/30/2019
100000091503,12/30/2019,12/30/2019
100000091504,12/30/2019,12/30/2019
100000091505,12/30/2019,12/30/2019
100000091506,12/30/2019,12/30/2019
100000091507,12/30/2019,12/30/2019
100000091508,12/30/2019,12/30/2019
100000091509,12/30/2019,12/30/2019
100000091510,12/30/2019,12/30/2019
100000091511,12/30/2019,12/30/2019
100000091512,12/30/2019,12/30/2019
100000091513,12/30/2019,12/30/2019
100000091514,12/30/2019,12/30/2019
100000091515,12/30/2019,12/30/2019
100000091516,12/30/2019,12/30/2019
100000091517,12/30/2019,12/30/2019
100000091518,12/30/2019,12/30/2019
100000091519,12/30/2019,12/30/2019
100000091520,12/30/2019,12/30/2019
100000091521,12/30/2019,12/30/2019
100000091522,12/30/2019,12/30/2019
100000093380,12/1/2019,12/30/2019
100000093381,12/30/2019,12/30/2019
100000093390,12/1/2019,12/30/2019
100000093391,12/1/2019,12/30/2019
100000094126,12/30/2019,12/30/2019
100000094127,12/30/2019,12/30/2019
100000094128,12/30/2019,12/30/2019
100000094226,12/30/2019,12/30/2019
100000094227,12/30/2019,12/30/2019
100000094228,12/30/2019,12/30/2019
100000094229,12/30/2019,12/30/2019
100000094615,12/30/2019,12/30/2019
100000094616,12/30/2019,12/30/2019
100000094835,12/30/2019,12/30/2019
100000094836,12/30/2019,12/30/2019
100000094837,12/30/2019,12/30/2019
100000084320,12/30/2019,12/1/2019
100000084325,11/26/2021,12/1/2019
100000084326,11/26/2021,12/1/2019
100000086320,11/26/2021,12/30/2019
100000086321,11/26/2021,12/30/2019
100000086322,11/26/2021,12/30/2019
100000086323,11/26/2021,12/30/2019
100000086324,11/26/2021,12/30/2019
100000086504,11/26/2021,12/30/2019
100000091000,4/1/2019,12/30/2019
100000091001,4/1/2019,12/30/2019
100000091002,4/1/2019,12/30/2019
100000091003,4/1/2019,12/30/2019
100000091004,4/1/2019,12/30/2019
100000091005,4/1/2019,12/30/2019
100000091006,4/1/2019,12/30/2019
100000091007,4/1/2019,12/30/2019
100000091008,4/1/2019,12/30/2019
100000091009,11/26/2021,12/30/2019
100000091010,11/26/2021,12/30/2019
100000091011,11/26/2021,12/30/2019
100000091012,11/26/2021,12/30/2019
100000091013,11/26/2021,12/30/2019
100000091014,11/26/2021,12/30/2019
100000092491,11/26/2021,5/27/2018
100000094842,5/5/2018,5/5/2018
100000094843,5/5/2018,5/5/2018
100000084322,1/1/2019,12/1/2019
100000086330,11/26/2021,12/30/2019
100000086331,11/26/2021,12/30/2019
100000086332,11/26/2021,12/30/2019
100000086333,11/26/2021,12/30/2019
100000086334,11/26/2021,12/30/2019
100000086503,11/26/2021,12/30/2019
100000086517,11/26/2021,12/30/2019
100000091015,1/1/2019,12/30/2019
100000091016,1/1/2019,12/30/2019
100000091017,1/1/2019,12/30/2019
100000091018,1/1/2019,12/30/2019
100000091019,1/1/2019,12/30/2019
100000091020,1/1/2019,12/30/2019
100000091021,1/1/2019,12/30/2019
100000091022,1/1/2019,12/30/2019
100000091023,1/1/2019,12/30/2019
100000091024,11/26/2021,12/30/2019
100000091025,11/26/2021,12/30/2019
100000091026,11/26/2021,12/30/2019
100000091027,11/26/2021,12/30/2019
100000091028,11/26/2021,12/30/2019
100000091029,11/26/2021,12/30/2019
100000094838,5/5/2018,5/5/2018
100000084321,12/30/2019,12/1/2019
100000086325,11/26/2021,12/30/2019
100000086326,11/26/2021,12/1/2019
100000086327,11/26/2021,12/30/2019
100000086328,11/26/2021,12/30/2019
100000086329,11/26/2021,12/30/2019
100000086502,11/26/2021,12/30/2019
100000086516,11/26/2021,12/30/2019
100000091030,1/1/2019,12/30/2019
100000091031,1/1/2019,12/30/2019
100000091032,1/1/2019,12/30/2019
100000091033,1/1/2019,12/30/2019
100000091034,1/1/2019,12/30/2019
100000091035,1/1/2019,12/30/2019
100000091036,1/1/2019,12/30/2019
100000091037,1/1/2019,12/30/2019
100000091038,1/1/2019,12/30/2019
100000091039,11/26/2021,12/30/2019
100000091040,11/26/2021,12/30/2019
100000091041,11/26/2021,12/30/2019
100000091042,11/26/2021,12/30/2019
100000091043,11/26/2021,12/30/2019
100000091044,11/26/2021,12/30/2019
100000088620,1/1/2014,1/1/2014
100000088182,1/1/2017,1/20/2020
100000095090,1/1/2017,1/20/2020
100000086505,11/26/2021,12/30/2019
100000086506,11/26/2021,12/30/2019
100000086507,11/26/2021,12/30/2019
100000086518,11/26/2021,12/30/2019
100000086519,11/26/2021,12/30/2019
100000086520,11/26/2021,12/30/2019
100000086455,12/27/2019,12/27/2019
100000094596,12/27/2019,12/27/2019
100000094599,12/27/2019,12/27/2019
100000086456,12/27/2019,12/27/2019
100000086457,12/27/2019,12/27/2019
100000086458,12/27/2019,12/27/2019
100000084414,12/31/2019,1/9/2020
100000093350,12/31/2019,12/31/2019
100000093351,12/31/2019,12/31/2019
100000093352,12/31/2019,12/31/2019
100000093353,12/31/2019,12/31/2019
100000093354,1/15/2020,1/15/2020
100000094827,12/31/2019,12/31/2019
100000096960,7/8/2021,7/8/2021
100000096961,7/8/2021,7/8/2021
100000096962,9/23/2021,9/23/2021
100000096963,9/23/2021,9/23/2021
100000096964,9/23/2021,9/23/2021
100000096965,9/23/2021,9/23/2021
100000084413,12/31/2019,1/9/2020
100000093345,12/31/2019,12/31/2019
100000093346,12/31/2019,12/31/2019
100000093347,12/31/2019,12/31/2019
100000093348,12/31/2019,12/31/2019
100000093349,1/3/2021,1/3/2021
100000094826,12/31/2019,12/31/2019
100000096954,6/8/2021,6/8/2021
100000096955,6/8/2021,6/8/2021
100000096956,6/23/2021,6/23/2021
100000096957,6/23/2021,6/23/2021
100000096958,6/23/2021,6/23/2021
100000096959,6/23/2021,6/23/2021
100000084603,11/26/2021,1/1/2018
100000086444,3/23/2019,3/23/2019
100000086448,1/26/2020,1/26/2020
100000088304,5/1/2019,1/31/2020
100000088337,11/26/2021,2/5/2020
100000092957,12/31/2019,12/31/2019
100000092874,12/31/2019,12/31/2019
100000092956,12/31/2019,12/31/2019
100000093112,1/1/2022,2/29/2020
100000084415,2/29/2020,2/1/2020
100000093113,2/29/2020,2/29/2020
100000093114,2/29/2020,2/29/2020
100000093115,2/29/2020,2/29/2020
100000093116,2/29/2020,2/29/2020
100000093117,2/8/2020,2/8/2020
100000094828,2/29/2020,2/29/2020
100000096966,7/28/2020,7/28/2020
100000096967,7/28/2020,7/28/2020
100000096968,7/28/2020,7/28/2020
100000096969,7/28/2020,7/28/2020
100000096970,7/28/2020,7/28/2020
100000096971,7/28/2020,7/28/2020
100000093104,8/31/2013,8/31/2013
100000084917,2/5/2020,2/5/2020
100000084951,5/31/2020,5/31/2020
100000088417,5/31/2020,6/1/2020
100000088418,5/31/2020,10/1/2019
100000088419,5/31/2020,10/1/2019
100000093111,2/29/2020,2/29/2020
100000092873,12/31/2019,12/31/2019
100000086437,3/4/2020,3/4/2020
100000088124,11/30/2021,3/11/2020
100000094409,3/11/2020,3/11/2020
100000094542,12/1/2021,3/11/2020
100000084563,1/1/2018,1/1/2018
100000088618,1/1/2019,1/1/2019
100000086434,3/21/2020,3/21/2020
100000085601,3/25/2020,3/25/2020
100000088346,11/26/2021,7/2/2019
100000092965,6/30/2018,6/30/2018
100000084303,4/2/2020,4/2/2020
100000092790,4/1/2020,4/2/2020
100000094582,4/1/2020,4/2/2020
100000086282,11/26/2021,4/2/2020
100000088288,11/28/2021,4/2/2020
100000088289,11/26/2021,4/2/2020
100000093374,11/26/2021,4/2/2020
100000094090,11/26/2021,4/2/2020
100000094092,11/26/2021,4/2/2020
100000084900,11/26/2021,4/15/2020
100000091060,11/26/2021,4/15/2020
100000091061,11/26/2021,4/15/2020
100000084910,11/26/2021,4/15/2020
100000084565,1/1/2018,1/1/2020
100000084566,1/1/2018,1/1/2020
100000084567,11/26/2021,1/1/2020
100000084568,11/26/2021,1/1/2020
100000084570,1/1/2021,1/1/2021
100000084593,11/26/2021,1/1/2021
100000084594,11/26/2021,1/1/2021
100000089305,1/1/2020,9/23/2021
100000089306,1/1/2020,9/23/2021
100000089307,1/1/2020,9/23/2021
100000089308,1/1/2020,9/23/2021
100000089309,1/1/2020,9/23/2021
100000089310,1/1/2020,9/23/2021
100000089311,1/1/2020,9/23/2021
100000089312,1/1/2020,9/23/2021
100000089313,1/1/2020,9/23/2021
100000089314,1/1/2020,9/23/2021
100000089315,1/1/2020,9/23/2021
100000089316,1/1/2020,9/23/2021
100000089317,1/1/2020,9/23/2021
100000089318,1/1/2020,9/23/2021
100000089319,1/1/2020,9/23/2021
100000089320,1/1/2020,9/23/2021
100000089321,1/1/2020,9/23/2021
100000089322,1/1/2020,9/23/2021
100000089323,1/1/2020,9/23/2021
100000089324,1/1/2020,9/23/2021
100000089325,1/1/2020,9/23/2021
100000089326,1/1/2020,9/23/2021
100000089327,1/1/2020,9/23/2021
100000089328,1/1/2020,9/23/2021
100000089329,1/1/2020,9/23/2021
100000089330,1/1/2020,9/23/2021
100000089331,1/1/2020,9/23/2021
100000089332,1/1/2020,9/23/2021
100000089612,1/1/2020,9/23/2021
100000089613,1/1/2020,9/23/2021
100000089614,1/1/2020,9/23/2021
100000089615,1/1/2020,9/23/2021
100000089927,1/1/2020,9/23/2021
100000089946,1/1/2020,9/23/2021
100000089947,1/1/2020,9/23/2021
100000089948,1/1/2020,9/23/2021
100000089949,1/1/2020,9/23/2021
100000089950,1/1/2020,9/23/2021
100000089951,1/1/2020,9/23/2021
100000089952,1/1/2020,9/23/2021
100000089953,1/1/2020,9/23/2021
100000089954,1/1/2020,9/23/2021
100000089955,1/1/2020,9/23/2021
100000090044,1/1/2020,9/23/2021
100000090045,1/1/2020,9/23/2021
100000090048,1/1/2018,1/1/2018
100000090284,1/1/2020,9/23/2021
100000090285,1/1/2020,9/23/2021
100000090286,1/1/2020,9/23/2021
100000090287,1/1/2020,9/23/2021
100000090288,1/1/2020,9/23/2021
100000090289,1/1/2020,9/23/2021
100000090290,1/1/2020,9/23/2021
100000091066,1/1/2020,9/23/2021
100000091096,1/1/2019,9/23/2021
100000091097,1/1/2019,9/23/2021
100000091114,1/1/2020,9/23/2021
100000091115,1/1/2019,9/23/2021
100000091116,1/1/2019,9/23/2021
100000091117,1/1/2019,9/23/2021
100000091118,1/1/2019,9/23/2021
100000092279,4/20/2020,9/23/2021
100000092610,1/1/2020,9/23/2021
100000092611,1/1/2020,9/23/2021
100000092612,1/1/2020,9/23/2021
100000092613,1/1/2020,9/23/2021
100000092614,1/1/2020,9/23/2021
100000092615,1/1/2020,9/23/2021
100000084584,1/1/2012,1/1/2012
100000084585,1/1/1987,1/1/1987
100000084586,1/1/1982,1/1/1982
100000084595,11/26/2021,1/1/2021
100000084596,11/26/2021,1/1/2021
100000084729,11/26/2021,1/1/2012
100000084730,11/26/2021,1/1/2012
100000084731,11/26/2021,1/1/2014
100000088451,1/1/2020,4/30/2020
100000088452,1/1/2020,4/30/2020
100000088624,1/1/2020,4/30/2020
100000088625,1/1/2020,4/30/2020
100000088626,1/1/2020,4/30/2020
100000088627,1/1/2020,4/30/2020
100000088628,1/1/2020,4/30/2020
100000088629,1/1/2020,4/30/2020
100000088630,1/1/2020,4/30/2020
100000088631,1/1/2020,4/30/2020
100000088632,1/1/2020,4/30/2020
100000088633,1/1/2020,4/30/2020
100000088634,1/1/2020,4/30/2020
100000088635,1/1/2020,4/30/2020
100000088636,1/1/2020,4/30/2020
100000088637,1/1/2020,4/30/2020
100000088638,1/1/2020,4/30/2020
100000089626,11/26/2021,4/30/2020
100000089627,1/1/2020,4/30/2020
100000089628,1/1/2020,4/30/2020
100000089629,1/1/2020,4/30/2020
100000089630,11/26/2021,4/30/2020
100000089631,1/1/2020,4/30/2020
100000089632,1/1/2020,4/30/2020
100000089633,1/1/2020,4/30/2020
100000089634,1/1/2020,4/30/2020
100000089635,1/1/2020,4/30/2020
100000089913,1/1/2020,4/30/2020
100000089914,1/1/2020,4/30/2020
100000089915,1/1/2020,4/30/2020
100000089916,1/1/2020,4/30/2020
100000089917,1/1/2020,4/30/2020
100000089918,1/1/2020,4/30/2020
100000089929,1/1/2020,4/30/2020
100000089930,1/1/2020,4/30/2020
100000089931,1/1/2020,4/30/2020
100000089932,1/1/2020,4/30/2020
100000089933,1/1/2020,4/30/2020
100000089934,1/1/2020,4/30/2020
100000089956,1/1/2020,4/30/2020
100000089957,1/1/2020,4/30/2020
100000089958,1/1/2020,4/30/2020
100000089959,1/1/2020,4/30/2020
100000089960,1/1/2020,4/30/2020
100000089961,1/1/2020,4/30/2020
100000090046,1/1/2020,4/30/2020
100000090047,1/1/2020,4/30/2020
100000090262,1/1/2020,4/30/2020
100000090292,1/1/2020,4/30/2020
100000090369,1/1/2020,4/30/2020
100000091067,1/1/2020,4/30/2020
100000091098,1/1/2020,4/30/2020
100000091099,1/1/2020,4/30/2020
100000091100,1/1/2020,4/30/2020
100000091101,1/1/2020,4/30/2020
100000091102,1/1/2020,4/30/2020
100000091123,1/1/2020,4/30/2020
100000091124,1/1/2020,4/30/2020
100000091125,1/1/2020,4/30/2020
100000091126,1/1/2020,4/30/2020
100000091127,1/1/2020,4/30/2020
100000092280,1/1/2020,4/30/2020
100000092585,12/1/2019,4/30/2020
100000092586,12/1/2019,4/30/2020
100000092616,1/1/2020,4/30/2020
100000092617,1/1/2020,4/30/2020
100000092618,1/1/2020,4/30/2020
100000092619,1/1/2020,4/30/2020
100000092620,1/1/2020,4/30/2020
100000092621,1/1/2020,4/30/2020
100000084912,11/26/2021,4/20/2020
